mq2,mq4,Time
178,117,22:57.6
178,117,23:12.6
178,115,23:27.6
178,115,23:42.6
176,115,23:57.6
176,115,24:12.6
176,115,24:27.6
176,115,24:42.6
174,114,24:57.6
176,115,25:12.6
174,114,25:27.6
174,114,25:42.6
174,114,25:57.6
174,114,26:12.6
174,114,26:27.6
176,114,26:42.6
174,114,26:57.6
174,114,27:12.6
174,114,27:27.6
174,114,27:42.6
174,114,27:57.6
174,115,28:12.6
174,114,28:27.6
174,114,28:42.6
174,114,28:57.6
174,114,29:12.6
174,114,29:27.6
174,114,29:42.6
171,114,29:57.6
171,114,30:12.6
174,114,30:27.6
171,114,30:42.6
171,114,30:57.6
171,114,31:12.6
171,114,31:27.6
174,114,31:42.6
174,114,31:57.6
171,114,32:12.6
171,114,32:27.6
171,112,32:42.6
171,112,32:57.6
171,112,33:12.6
171,112,33:27.6
171,112,33:42.6
171,112,33:57.6
171,112,34:12.6
171,112,34:27.6
169,112,34:42.6
171,112,34:57.6
171,112,35:12.6
169,112,35:27.6
169,112,35:42.6
171,112,35:57.6
169,112,36:12.6
169,112,36:27.6
169,112,36:42.6
171,112,36:57.6
169,112,37:12.6
169,112,37:27.6
169,112,37:42.6
169,112,37:57.6
169,111,38:12.6
169,111,38:27.6
169,111,38:42.6
169,111,38:57.6
169,111,39:12.6
169,111,39:27.6
169,111,39:42.6
169,111,39:57.6
169,111,40:12.6
171,111,40:27.6
169,111,40:42.6
169,111,40:57.6
169,111,41:12.6
169,111,41:27.6
169,111,41:42.6
169,111,41:57.6
169,111,42:12.6
169,111,42:27.6
169,111,42:42.6
169,111,42:57.6
169,111,43:12.6
169,111,43:27.6
169,111,43:42.6
169,111,43:57.6
169,111,44:12.6
169,111,44:27.6
169,109,44:42.6
169,111,44:57.6
169,111,45:12.6
169,111,45:27.6
169,111,45:42.6
169,109,45:57.6
169,111,46:12.6
169,109,46:27.6
169,109,46:42.6
169,109,46:57.6
169,109,47:12.6
169,109,47:27.6
169,109,47:42.6
169,111,47:57.6
169,109,48:12.6
169,109,48:27.6
169,109,48:42.6
169,109,48:57.6
169,109,49:12.6
169,109,49:27.6
169,109,49:42.6
169,109,49:57.6
169,109,50:12.6
167,109,50:27.6
169,109,50:42.6
169,109,50:57.6
169,109,51:12.6
169,109,51:27.6
169,109,51:42.6
169,109,51:57.6
169,109,52:12.6
169,109,52:27.6
169,109,52:42.6
169,109,52:57.6
169,109,53:12.6
169,109,53:27.6
169,109,53:42.6
169,109,53:57.6
169,109,54:12.6
169,109,54:27.6
169,109,54:42.6
169,109,54:57.6
169,109,55:12.6
169,109,55:27.6
169,109,55:42.6
169,109,55:57.6
169,109,56:12.6
169,109,56:27.6
169,109,56:42.6
169,109,56:57.6
169,109,57:12.6
169,109,57:27.6
169,109,57:42.6
169,111,57:57.6
169,109,58:12.6
169,109,58:27.6
169,109,58:42.6
169,109,58:57.6
169,109,59:12.6
169,109,59:27.6
169,109,59:42.6
169,109,59:57.6
169,111,00:12.6
169,109,00:27.6
169,109,00:42.6
169,109,00:57.6
169,111,01:12.6
169,109,01:27.6
169,109,01:42.6
169,109,01:57.6
169,109,02:12.6
169,109,02:27.6
169,109,02:42.6
169,109,02:57.6
169,109,03:12.6
169,109,03:27.6
169,109,03:42.6
169,109,03:57.6
169,109,04:12.6
169,109,04:27.6
169,108,04:42.6
169,108,04:57.6
169,108,05:12.6
169,108,05:27.6
169,108,05:42.6
169,108,05:57.6
169,108,06:12.6
169,108,06:27.6
169,108,06:42.6
169,108,06:57.6
169,108,07:12.6
169,109,07:27.6
169,109,07:42.6
169,108,07:57.6
169,108,08:12.6
169,108,08:27.6
169,108,08:42.6
169,108,08:57.6
169,108,09:12.6
169,108,09:27.6
169,108,09:42.6
169,108,09:57.6
169,109,10:12.6
171,108,10:27.6
169,108,10:42.6
169,108,10:57.6
169,108,11:12.6
171,108,11:27.6
169,108,11:42.6
169,108,11:57.6
171,108,12:12.6
171,108,12:27.6
171,108,12:42.6
171,108,12:57.6
171,108,13:12.6
171,108,13:27.6
171,108,13:42.6
171,108,13:57.6
169,108,14:12.6
171,108,14:27.6
171,108,14:42.6
171,108,14:57.6
171,108,15:12.6
171,108,15:27.6
171,108,15:42.6
171,108,15:57.6
171,109,16:12.6
171,108,16:27.6
171,108,16:42.6
171,108,16:57.6
171,108,17:12.6
171,108,17:27.6
171,108,17:42.6
169,108,17:57.6
171,108,18:12.6
171,108,18:27.6
169,106,18:42.6
171,108,18:57.6
171,108,19:12.6
171,108,19:27.6
171,108,19:42.6
171,108,19:57.6
171,111,20:12.6
171,112,20:27.6
171,112,20:42.6
171,114,20:57.6
171,114,21:12.6
171,114,21:27.6
171,114,21:42.6
171,115,21:57.6
171,115,22:12.6
171,114,22:27.6
171,114,22:42.6
171,114,22:57.6
171,114,23:12.6
171,114,23:27.6
171,114,23:42.6
171,114,23:57.6
171,114,24:12.6
171,114,24:27.6
169,114,24:42.6
171,114,24:57.6
171,114,25:12.6
171,114,25:27.6
171,114,25:42.6
171,114,25:57.6
169,114,26:12.6
171,114,26:27.6
171,114,26:42.6
171,114,26:57.6
169,114,27:12.6
169,114,27:27.6
169,114,27:42.6
169,114,27:57.6
169,112,28:12.6
169,112,28:27.6
169,114,28:42.6
169,112,28:57.6
169,112,29:12.6
169,112,29:27.6
169,112,29:42.6
169,112,29:57.6
169,112,30:12.6
169,111,30:27.6
169,111,30:42.6
169,111,30:57.6
169,111,31:12.6
169,111,31:27.6
169,111,31:42.6
169,111,31:57.6
169,111,32:12.6
169,111,32:27.6
169,111,32:42.6
169,111,32:57.6
169,111,33:12.6
169,112,33:27.6
169,111,33:42.6
169,111,33:57.6
169,111,34:12.6
169,111,34:27.6
169,111,34:42.6
169,111,34:57.6
169,111,35:12.6
169,111,35:27.6
169,111,35:42.6
169,111,35:57.6
169,111,36:12.6
169,111,36:27.6
169,111,36:42.6
169,111,36:57.6
169,111,37:12.6
169,111,37:27.6
169,111,37:42.6
169,111,37:57.6
169,111,38:12.6
169,109,38:27.6
169,109,38:42.6
169,109,38:57.6
169,109,39:12.6
169,109,39:27.6
171,111,39:42.6
169,111,39:57.6
169,111,40:12.6
169,111,40:27.6
169,111,40:42.6
171,111,40:57.6
169,111,41:12.6
169,111,41:27.6
169,111,41:42.6
169,109,41:57.6
171,109,42:12.6
169,109,42:27.6
171,109,42:42.6
169,109,42:57.6
169,109,43:12.6
169,109,43:27.6
169,109,43:42.6
171,109,43:57.6
169,109,44:12.6
171,109,44:27.6
171,109,44:42.6
171,109,44:57.6
169,109,45:12.6
169,109,45:27.6
171,111,45:42.6
169,109,45:57.6
169,109,46:12.6
169,109,46:27.6
169,109,46:42.6
169,109,46:57.6
169,109,47:12.6
171,109,47:27.6
169,109,47:42.6
169,109,47:57.6
171,109,48:12.6
169,109,48:27.6
169,108,48:42.6
169,111,48:57.6
171,109,49:12.6
171,109,49:27.6
169,109,49:42.6
169,109,49:57.6
169,109,50:12.6
171,109,50:27.6
169,109,50:42.6
171,109,50:57.6
171,109,51:12.6
171,109,51:27.6
169,109,51:42.6
171,109,51:57.6
171,109,52:12.6
171,108,52:27.6
171,108,52:42.6
171,108,52:57.6
171,108,53:12.6
171,108,53:27.6
171,109,53:42.6
171,108,53:57.6
169,108,54:12.6
171,108,54:27.6
169,108,54:42.6
169,108,54:57.6
171,108,55:12.6
169,108,55:27.6
171,108,55:42.6
171,108,55:57.6
171,108,56:12.6
171,108,56:27.6
169,108,56:42.6
169,108,56:57.6
169,108,57:12.6
169,106,57:27.6
171,106,57:42.6
171,108,57:57.6
171,106,58:12.6
171,106,58:27.6
171,108,58:42.6
169,106,58:57.6
169,106,59:12.6
171,106,59:27.6
171,106,59:42.6
171,106,59:57.6
171,106,00:12.6
171,106,00:27.6
171,106,00:42.6
171,106,00:57.6
171,106,01:12.6
171,108,01:27.6
171,106,01:42.6
171,106,01:57.6
171,106,02:12.6
171,106,02:27.6
171,106,02:42.6
171,106,02:57.6
171,106,03:12.6
171,106,03:27.6
171,106,03:42.6
171,106,03:57.6
171,105,04:12.6
171,106,04:27.6
171,106,04:42.6
171,106,04:57.6
171,106,05:12.6
171,106,05:27.6
171,105,05:42.6
171,106,05:57.6
171,105,06:12.6
171,105,06:27.6
171,105,06:42.6
171,105,06:57.6
171,105,07:12.6
171,106,07:27.6
171,106,07:42.6
171,106,07:57.6
171,105,08:12.6
171,105,08:27.6
171,106,08:42.6
171,106,08:57.6
174,105,09:12.6
174,105,09:27.6
171,105,09:42.6
174,105,09:57.6
174,105,10:12.6
174,105,10:27.6
171,105,10:42.6
174,105,10:57.6
174,105,11:12.6
174,105,11:27.6
174,105,11:42.6
171,105,11:57.6
174,105,12:12.6
174,105,12:27.6
174,105,12:42.6
174,105,12:57.6
174,105,13:12.6
174,105,13:27.6
174,105,13:42.6
174,105,13:57.6
174,105,14:12.6
174,105,14:27.6
174,105,14:42.6
174,105,14:57.6
174,105,15:12.6
174,105,15:27.6
174,105,15:42.6
174,105,15:57.6
174,105,16:12.6
174,105,16:27.6
174,103,16:42.6
174,103,16:57.6
174,105,17:12.6
174,105,17:27.6
174,105,17:42.6
174,105,17:57.6
174,103,18:12.6
174,103,18:27.6
174,103,18:42.6
174,103,18:57.6
174,103,19:12.6
174,103,19:27.6
176,103,19:42.6
174,103,19:57.6
174,103,20:12.6
176,103,20:27.6
174,105,20:42.6
174,103,20:57.6
174,103,21:12.6
176,103,21:27.6
174,103,21:42.6
176,103,21:57.6
174,105,22:12.6
176,103,22:27.6
176,103,22:42.6
174,103,22:57.6
176,103,23:12.6
176,103,23:27.6
174,103,23:42.6
174,103,23:57.6
176,103,24:12.6
176,103,24:27.6
174,103,24:42.6
176,103,24:57.6
176,103,25:12.6
174,103,25:27.6
176,103,25:42.6
176,103,25:57.6
176,103,26:12.6
176,103,26:27.6
176,103,26:42.6
176,103,26:57.6
174,103,27:12.6
176,103,27:27.6
176,102,27:42.6
174,103,27:57.6
176,103,28:12.6
176,103,28:27.6
176,102,28:42.6
176,102,28:57.6
176,102,29:12.6
176,102,29:27.6
176,103,29:42.6
176,102,29:57.6
176,102,30:12.6
176,102,30:27.6
176,102,30:42.6
176,102,30:57.6
176,102,31:12.6
176,102,31:27.6
176,102,31:42.6
176,102,31:57.6
174,102,32:12.6
176,102,32:27.6
176,102,32:42.6
176,102,32:57.6
176,102,33:12.6
176,102,33:27.6
176,102,33:42.6
176,102,33:57.6
176,102,34:12.6
176,102,34:27.6
176,102,34:42.6
176,102,34:57.6
176,102,35:12.6
176,102,35:27.6
176,100,35:42.6
176,100,35:57.6
176,100,36:12.6
176,100,36:27.6
174,100,36:42.6
176,100,36:57.6
178,100,37:12.6
176,100,37:27.6
176,100,37:42.6
178,100,37:57.6
176,100,38:12.6
176,100,38:27.6
176,100,38:42.6
178,102,38:57.6
176,102,39:12.6
176,102,39:27.6
176,102,39:42.6
178,100,39:57.6
178,100,40:12.6
178,100,40:27.6
176,100,40:42.6
176,100,40:57.6
178,100,41:12.6
178,100,41:27.6
178,100,41:42.6
178,100,41:57.6
178,100,42:12.6
178,100,42:27.6
178,100,42:42.6
178,100,42:57.6
178,100,43:12.6
178,100,43:27.6
178,100,43:42.6
178,100,43:57.6
178,100,44:12.6
178,102,44:27.6
178,102,44:42.6
178,102,44:57.6
178,102,45:12.6
178,102,45:27.6
178,102,45:42.6
178,100,45:57.6
178,100,46:12.6
178,100,46:27.6
178,102,46:42.6
178,102,46:57.6
178,102,47:12.6
178,102,47:27.6
178,102,47:42.6
178,100,47:57.6
178,100,48:12.6
180,100,48:27.6
180,100,48:42.6
180,100,48:57.6
180,100,49:12.6
180,100,49:27.6
180,100,49:42.6
182,102,49:57.6
182,102,50:12.6
182,102,50:27.6
182,102,50:42.6
182,102,50:57.6
182,103,51:12.6
182,103,51:27.6
185,103,51:42.6
185,105,51:57.6
185,105,52:12.6
185,106,52:27.6
185,106,52:42.6
185,106,52:57.6
187,108,53:12.6
187,106,53:27.6
185,106,53:42.6
187,108,53:57.6
187,108,54:12.6
187,108,54:27.6
187,108,54:42.6
187,108,54:57.6
187,108,55:12.6
187,108,55:27.6
187,109,55:42.6
187,109,55:57.6
189,109,56:12.6
189,109,56:27.6
189,111,56:42.6
189,111,56:57.6
189,111,57:12.6
189,111,57:27.6
189,111,57:42.6
189,111,57:57.6
189,111,58:12.6
189,111,58:27.6
189,111,58:42.6
189,111,58:57.6
189,112,59:12.6
189,112,59:27.6
189,112,59:42.6
191,112,59:57.6
189,112,00:12.6
191,112,00:27.6
191,112,00:42.6
191,112,00:57.6
191,112,01:12.6
191,112,01:27.6
191,112,01:42.6
191,112,01:57.6
191,112,02:12.6
191,112,02:27.6
191,112,02:42.6
191,112,02:57.6
191,112,03:12.6
191,114,03:27.6
191,112,03:42.6
191,114,03:57.6
191,112,04:12.6
191,112,04:27.6
194,112,04:42.6
191,112,04:57.6
194,112,05:12.6
194,114,05:27.6
194,114,05:42.6
194,114,05:57.6
194,114,06:12.6
194,114,06:27.6
194,114,06:42.6
194,114,06:57.6
194,114,07:12.6
194,114,07:27.6
194,114,07:42.6
194,114,07:57.6
194,115,08:12.6
194,115,08:27.6
194,115,08:42.6
194,115,08:57.6
194,115,09:12.6
194,115,09:27.6
194,115,09:42.6
194,115,09:57.6
194,115,10:12.6
194,115,10:27.6
194,115,10:42.6
196,117,10:57.6
194,117,11:12.6
196,117,11:27.6
196,117,11:42.6
196,117,11:57.6
196,117,12:12.6
196,117,12:27.6
196,117,12:42.6
196,117,12:57.6
196,117,13:12.6
196,117,13:27.6
196,117,13:42.6
196,117,13:57.6
196,117,14:12.6
196,117,14:27.6
196,117,14:42.6
196,117,14:57.6
196,117,15:12.6
196,117,15:27.6
196,117,15:42.6
196,119,15:57.6
196,119,16:12.6
196,119,16:27.6
196,119,16:42.6
196,119,16:57.6
196,119,17:12.6
199,119,17:27.6
196,119,17:42.6
196,119,17:57.6
196,119,18:12.6
196,119,18:27.6
196,119,18:42.6
199,119,18:57.6
199,119,19:12.6
196,119,19:27.6
199,119,19:42.6
199,119,19:57.6
199,119,20:12.6
199,119,20:27.6
199,119,20:42.6
199,119,20:57.6
199,120,21:12.6
199,120,21:27.6
199,120,21:42.6
199,120,21:57.6
199,120,22:12.6
199,120,22:27.6
199,120,22:42.6
199,120,22:57.6
199,120,23:12.6
199,120,23:27.6
199,120,23:42.6
199,120,23:57.6
199,120,24:12.6
199,120,24:27.6
199,120,24:42.6
199,120,24:57.6
199,122,25:12.6
199,122,25:27.6
199,122,25:42.6
199,122,25:57.6
199,122,26:12.6
199,122,26:27.6
199,122,26:42.6
199,122,26:57.6
199,122,27:12.6
199,122,27:27.6
201,123,27:42.6
199,123,27:57.6
199,123,28:12.6
201,123,28:27.6
199,123,28:42.6
199,123,28:57.6
199,123,29:12.6
199,123,29:27.6
199,123,29:42.6
199,123,29:57.6
201,123,30:12.6
199,123,30:27.6
201,123,30:42.6
201,127,30:57.6
201,125,31:12.6
201,125,31:27.6
201,125,31:42.6
201,125,31:57.6
201,125,32:12.6
201,125,32:27.6
201,125,32:42.6
199,125,32:57.6
201,125,33:12.6
201,125,33:27.6
201,125,33:42.6
201,125,33:57.6
201,125,34:12.6
201,125,34:27.6
201,125,34:42.6
201,125,34:57.6
201,125,35:12.6
201,125,35:27.6
201,125,35:42.6
201,125,35:57.6
201,125,36:12.6
201,125,36:27.6
201,127,36:42.6
201,125,36:57.6
201,127,37:12.6
201,127,37:27.6
201,127,37:42.6
201,127,37:57.6
201,127,38:12.6
201,127,38:27.6
201,127,38:42.6
201,127,38:57.6
201,127,39:12.6
201,127,39:27.6
201,127,39:42.6
201,127,39:57.6
201,127,40:12.6
201,127,40:27.6
201,129,40:42.6
201,127,40:57.6
201,127,41:12.6
201,127,41:27.6
201,129,41:42.6
201,129,41:57.6
204,127,42:12.6
201,129,42:27.6
201,129,42:42.6
204,129,42:57.6
201,129,43:12.6
204,129,43:27.6
204,129,43:42.6
204,129,43:57.6
204,129,44:12.6
204,129,44:27.6
204,129,44:42.6
204,129,44:57.6
204,129,45:12.6
204,129,45:27.6
204,130,45:42.6
204,129,45:57.6
204,129,46:12.6
204,130,46:27.6
204,130,46:42.6
204,129,46:57.6
204,129,47:12.6
204,129,47:27.6
204,129,47:42.6
204,129,47:57.6
204,129,48:12.6
204,130,48:27.6
204,129,48:42.6
204,130,48:57.6
204,129,49:12.6
204,129,49:27.6
206,130,49:42.6
204,130,49:57.6
204,130,50:12.6
204,129,50:27.6
204,129,50:42.6
204,130,50:57.6
206,129,51:12.6
206,129,51:27.6
206,129,51:42.6
206,129,51:57.6
204,129,52:12.6
204,129,52:27.6
206,129,52:42.6
206,132,52:57.6
206,130,53:12.6
206,130,53:27.6
206,132,53:42.6
206,130,53:57.6
206,130,54:12.6
206,130,54:27.6
206,130,54:42.6
206,130,54:57.6
206,130,55:12.6
206,130,55:27.6
206,130,55:42.6
206,130,55:57.6
206,130,56:12.6
206,130,56:27.6
206,130,56:42.6
206,130,56:57.6
206,130,57:12.6
206,132,57:27.6
206,130,57:42.6
206,132,57:57.6
206,132,58:12.6
206,130,58:27.6
206,130,58:42.6
206,130,58:57.6
206,130,59:12.6
206,130,59:27.6
206,130,59:42.6
209,130,59:57.6
209,130,00:12.6
206,130,00:27.6
206,130,00:42.6
209,130,00:57.6
206,130,01:12.6
209,130,01:27.6
209,130,01:42.6
206,130,01:57.6
209,130,02:12.6
209,130,02:27.6
209,130,02:42.6
209,130,02:57.6
209,130,03:12.6
209,130,03:27.6
209,130,03:42.6
209,130,03:57.6
209,130,04:12.6
209,130,04:27.6
209,130,04:42.6
209,130,04:57.6
209,130,05:12.6
209,130,05:27.6
209,130,05:42.6
209,130,05:57.6
212,130,06:12.6
209,130,06:27.6
209,130,06:42.6
209,132,06:57.6
209,132,07:12.6
209,132,07:27.6
209,132,07:42.6
209,132,07:57.6
209,132,08:12.6
212,132,08:27.6
209,132,08:42.6
212,132,08:57.6
212,132,09:12.6
212,132,09:27.6
212,132,09:42.6
212,134,09:57.6
212,132,10:12.6
212,132,10:27.6
212,132,10:42.6
212,132,10:57.6
212,132,11:12.6
212,132,11:27.6
212,132,11:42.6
212,132,11:57.6
212,132,12:12.6
212,132,12:27.6
212,132,12:42.6
212,132,12:57.6
212,134,13:12.6
212,132,13:27.6
212,132,13:42.6
212,132,13:57.6
212,132,14:12.6
212,132,14:27.6
212,132,14:42.6
212,132,14:57.6
212,132,15:12.6
212,132,15:27.6
212,132,15:42.6
212,132,15:57.6
212,132,16:12.6
215,132,16:27.6
212,134,16:42.6
215,134,16:57.6
215,134,17:12.6
215,134,17:27.6
215,134,17:42.6
215,134,17:57.6
215,134,18:12.6
215,134,18:27.6
215,134,18:42.6
215,134,18:57.6
215,134,19:12.6
215,134,19:27.6
215,134,19:42.6
215,134,19:57.6
215,134,20:12.6
215,134,20:27.6
215,134,20:42.6
215,134,20:57.6
215,134,21:12.6
215,134,21:27.6
217,134,21:42.6
215,134,21:57.6
215,134,22:12.6
215,134,22:27.6
217,134,22:42.6
215,134,22:57.6
215,134,23:12.6
217,134,23:27.6
217,134,23:42.6
217,134,23:57.6
215,134,24:12.6
217,134,24:27.6
217,134,24:42.6
217,134,24:57.6
217,134,25:12.6
217,134,25:27.6
217,134,25:42.6
217,134,25:57.6
217,134,26:12.6
217,134,26:27.6
217,134,26:42.6
217,134,26:57.6
217,136,27:12.6
217,134,27:27.6
217,134,27:42.6
217,134,27:57.6
217,134,28:12.6
217,134,28:27.6
217,134,28:42.6
217,134,28:57.6
217,134,29:12.6
220,134,29:27.6
220,134,29:42.6
217,134,29:57.6
220,134,30:12.6
220,134,30:27.6
220,134,30:42.6
217,134,30:57.6
220,134,31:12.6
220,134,31:27.6
220,134,31:42.6
220,134,31:57.6
220,134,32:12.6
220,134,32:27.6
220,134,32:42.6
220,134,32:57.6
220,134,33:12.6
220,134,33:27.6
220,134,33:42.6
220,134,33:57.6
220,136,34:12.6
220,134,34:27.6
220,134,34:42.6
220,136,34:57.6
223,134,35:12.6
220,134,35:27.6
220,134,35:42.6
220,134,35:57.6
223,134,36:12.6
223,134,36:27.6
220,134,36:42.6
223,134,36:57.6
220,134,37:12.6
223,134,37:27.6
223,134,37:42.6
223,134,37:57.6
223,134,38:12.6
223,136,38:27.6
223,134,38:42.6
223,134,38:57.6
223,134,39:12.6
223,134,39:27.6
223,134,39:42.6
223,134,39:57.6
223,134,40:12.6
223,134,40:27.6
223,134,40:42.6
223,134,40:57.6
226,134,41:12.6
223,134,41:27.6
223,134,41:42.6
223,134,41:57.6
226,134,42:12.6
223,134,42:27.6
226,134,42:42.6
226,134,42:57.6
223,134,43:12.6
226,134,43:27.6
226,134,43:42.6
226,134,43:57.6
226,134,44:12.6
226,134,44:27.6
226,134,44:42.6
226,134,44:57.6
226,134,45:12.6
226,134,45:27.6
226,134,45:42.6
226,134,45:57.6
226,134,46:12.6
226,136,46:27.6
226,134,46:42.6
226,134,46:57.6
226,134,47:12.6
229,136,47:27.6
226,136,47:42.6
229,136,47:57.6
229,136,48:12.6
229,136,48:27.6
229,136,48:42.6
229,136,48:57.6
229,136,49:12.6
229,136,49:27.6
229,136,49:42.6
229,134,49:57.6
229,134,50:12.6
229,136,50:27.6
229,134,50:42.6
229,134,50:57.6
229,136,51:12.6
229,134,51:27.6
229,136,51:42.6
229,136,51:57.6
229,136,52:12.6
229,134,52:27.6
232,136,52:42.6
232,139,52:57.6
229,136,53:12.6
229,136,53:27.6
229,136,53:42.6
232,136,53:57.6
232,136,54:12.6
232,136,54:27.6
232,136,54:42.6
232,136,54:57.6
232,136,55:12.6
232,136,55:27.6
232,136,55:42.6
232,136,55:57.6
232,136,56:12.6
232,136,56:27.6
232,136,56:42.6
232,136,56:57.6
232,136,57:12.6
235,137,57:27.6
232,136,57:42.6
232,136,57:57.6
232,136,58:12.6
232,136,58:27.6
235,136,58:42.6
235,136,58:57.6
235,136,59:12.6
235,136,59:27.6
235,136,59:42.6
235,136,59:57.6
235,136,00:12.6
235,136,00:27.6
235,136,00:42.6
235,136,00:57.6
235,136,01:12.6
235,136,01:27.6
235,136,01:42.6
235,136,01:57.6
235,136,02:12.6
235,136,02:27.6
235,136,02:42.6
235,136,02:57.6
235,136,03:12.6
235,136,03:27.6
235,136,03:42.6
235,136,03:57.6
235,136,04:12.6
238,136,04:27.6
238,136,04:42.6
238,136,04:57.6
238,136,05:12.6
235,136,05:27.6
238,136,05:42.6
238,136,05:57.6
238,136,06:12.6
238,136,06:27.6
238,136,06:42.6
238,136,06:57.6
238,136,07:12.6
238,136,07:27.6
238,136,07:42.6
238,136,07:57.6
238,136,08:12.6
238,136,08:27.6
238,136,08:42.6
238,136,08:57.6
238,136,09:12.6
241,136,09:27.6
238,136,09:42.6
241,136,09:57.6
241,136,10:12.6
241,136,10:27.6
241,136,10:42.6
241,136,10:57.6
241,136,11:12.6
241,136,11:27.6
241,136,11:42.6
241,136,11:57.6
241,136,12:12.6
241,136,12:27.6
241,136,12:42.6
244,136,12:57.6
241,136,13:12.6
241,136,13:27.6
241,136,13:42.6
244,136,13:57.6
241,136,14:12.6
244,136,14:27.6
241,136,14:42.6
244,137,14:57.6
244,137,15:12.6
244,137,15:27.6
244,136,15:42.6
244,137,15:57.6
244,137,16:12.6
244,137,16:27.6
244,137,16:42.6
244,136,16:57.6
244,137,17:12.6
244,137,17:27.6
244,137,17:42.6
244,137,17:57.6
244,137,18:12.6
244,137,18:27.6
244,137,18:42.6
244,137,18:57.6
248,137,19:12.6
244,137,19:27.6
248,137,19:42.6
248,137,19:57.6
248,137,20:12.6
248,137,20:27.6
248,137,20:42.6
248,137,20:57.6
248,137,21:12.6
248,137,21:27.6
248,137,21:42.6
248,137,21:57.6
248,137,22:12.6
248,137,22:27.6
248,137,22:42.6
248,136,22:57.6
248,137,23:12.6
248,136,23:27.6
248,137,23:42.6
248,137,23:57.6
251,136,24:12.6
251,136,24:27.6
251,136,24:42.6
248,136,24:57.6
251,136,25:12.6
251,137,25:27.6
251,136,25:42.6
251,136,25:57.6
251,136,26:12.6
251,136,26:27.6
251,136,26:42.6
251,136,26:57.6
251,136,27:12.6
251,136,27:27.6
251,136,27:42.6
251,136,27:57.6
251,136,28:12.6
251,137,28:27.6
251,136,28:42.6
251,136,28:57.6
251,137,29:12.6
254,136,29:27.6
254,137,29:42.6
254,136,29:57.6
251,136,30:12.6
254,137,30:27.6
254,137,30:42.6
254,136,30:57.6
254,137,31:12.6
254,137,31:27.6
254,137,31:42.6
254,137,31:57.6
254,137,32:12.6
254,136,32:27.6
254,136,32:42.6
254,137,32:57.6
254,137,33:12.6
254,137,33:27.6
254,136,33:42.6
258,137,33:57.6
254,137,34:12.6
258,137,34:27.6
258,136,34:42.6
254,136,34:57.6
258,137,35:12.6
258,136,35:27.6
258,136,35:42.6
258,136,35:57.6
258,136,36:12.6
258,137,36:27.6
258,137,36:42.6
258,137,36:57.6
